FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,TYPE_OF_CROP,Tipo di coltivazione,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione',NOTE_REF_AREA,Territorio (NOTE_REF_AREA),NOTE_DATA_TYPE,Indicatore (NOTE_DATA_TYPE),NOTE_TYPE_OF_CROP_EUCODE,Codice Eurostat,NOTE_TYPE_OF_CROP,Tipo di coltivazione (NOTE_TYPE_OF_CROP),NOTE_TIME_PERIOD,Tempo (NOTE_TIME_PERIOD),BASE_PER,Anno base,UNIT_MEAS,Unità di misura,UNIT_MULT,Unità di moltiplicazione
A,Annuale,ITD3,Veneto,ART,Superficie totale - ettari,KIWI,Kiwi,2026,2560,,,,,,,F2200,F2200,,,,,,,,,,
A,Annuale,ITD3,Veneto,ART,Superficie totale - ettari,LOTU,Loti o kaki,2025,135,,,,,,,F2900_I,F2900_I,,,,,,,,,,
A,Annuale,ITD3,Veneto,ART,Superficie totale - ettari,POMETES,Melograno,2025,141,,,,,,,F2900_II,F2900_II,,,,,,,,,,
A,Annuale,ITD3,Veneto,ART,Superficie totale - ettari,REDCURRA,Ribes rosso,2025,8,,,,,,,F3120,F3120,,,,,,,,,,
A,Annuale,ITD3,Veneto,ART,Superficie totale - ettari,BLACKCURRA,Ribes nero,2025,5,,,,,,,F3110,F3110,,,,,,,,,,
A,Annuale,ITD3,Veneto,ART,Superficie totale - ettari,ROUSPBERRI,Lampone,2025,59,,,,,,,F3200,F3200,,,,,,,,,,
A,Annuale,ITD3,Veneto,ART,Superficie totale - ettari,BUBRY,Mirtillo,2025,237,,,,,,,F3300,F3300,,,,,,,,,,
A,Annuale,ITD3,Veneto,ART,Superficie totale - ettari,CRAT,Ribes,2025,13,,,,,,,F3100,F3100,,,,,,,,,,
A,Annuale,ITD3,Veneto,ART,Superficie totale - ettari,OTHETFRUITNOR,Altre bacche diverse da sorbo,2025,57,,,,,,,F3900_II,F3900_II,,,,,,,,,,
A,Annuale,ITD3,Veneto,ART,Superficie totale - ettari,ALMO,Mandorla,2025,52,,,,,,,F4300,F4300,,,,,,,,,,
A,Annuale,ITD3,Veneto,ART,Superficie totale - ettari,ALMO,Mandorla,2026,52,,,,,,,F4300,F4300,,,,,,,,,,
A,Annuale,ITD3,Veneto,ART,Superficie totale - ettari,HAZEL,Nocciola,2025,956,,,,,,,F4200,F4200,,,,,,,,,,
A,Annuale,ITD3,Veneto,ART,Superficie totale - ettari,HAZEL,Nocciola,2026,956,,,,,,,F4200,F4200,,,,,,,,,,
A,Annuale,ITD3,Veneto,ART,Superficie totale - ettari,CHEST,Castagne e marroni,2025,291,,,,,,,F4400,F4400,,,,,,,,,,
A,Annuale,ITD3,Veneto,ART,Superficie totale - ettari,WALNU,Noci,2025,1323,,,,,,,F4100,F4100,,,,,,,,,,
A,Annuale,ITD3,Veneto,ART,Superficie totale - ettari,OTHNUTSOPI,Altra frutta a guscio diversa dal pistacchio,2025,27,,,,,,,F4910_I,F4910_I,,,,,,,,,,
A,Annuale,ITD3,Veneto,ART,Superficie totale - ettari,PGRAPM,Foraggere permanenti - prati permanenti e pascoli,2025,84313,,,,,,,J0000,J0000,,,,,,,,,,
A,Annuale,ITD3,Veneto,ART,Superficie totale - ettari,POORINGS,Pascoli poveri,2025,12934,,,,,,,J2200,J2200,,,,,,,,,,
A,Annuale,ITD3,Veneto,ART,Superficie totale - ettari,OTHEZINGS,Altri pascoli,2025,25802,,,,,,,J2100,J2100,,,,,,,,,,
A,Annuale,ITD3,Veneto,ART,Superficie totale - ettari,PERMGRASSE,Prati permanenti,2025,45577,,,,,,,J1000,J1000,,,,,,,,,,
A,Annuale,ITD3,Veneto,ART,Superficie totale - ettari,WINEES,Uva da vino,2025,104398,,,,,,,W1100,W1100,,,,,,,,,,
A,Annuale,ITD3,Veneto,ART,Superficie totale - ettari,WINEES,Uva da vino,2026,104398,,,,,,,W1100,W1100,,,,,,,,,,
A,Annuale,ITD3,Veneto,ART,Superficie totale - ettari,GRAPEDOPWINE,Uve per vini dop,2025,83664,,,,,,,W1110,W1110,,,,,,,,,,
A,Annuale,ITD3,Veneto,ART,Superficie totale - ettari,GRAPEIGPWINE,Uve per vini igp,2025,17390,,,,,,,W1120,W1120,,,,,,,,,,
A,Annuale,ITD3,Veneto,ART,Superficie totale - ettari,OTHGRWINODI,Uve per altri vini (escluso dop e igp),2025,3344,,,,,,,W1190,W1190,,,,,,,,,,
A,Annuale,ITD3,Veneto,ART,Superficie totale - ettari,TABLEGRAPES,Uva da tavola,2025,70,,,,,,,W1200,W1200,,,,,,,,,,
A,Annuale,ITD3,Veneto,ART,Superficie totale - ettari,TABLEGRAPES,Uva da tavola,2026,70,,,,,,,W1200,W1200,,,,,,,,,,
A,Annuale,ITD3,Veneto,ART,Superficie totale - ettari,OLIVTAB_OIL,Olive da tavola e da olio,2025,5506,,,,,,,O1000,O1000,,,,,,,,,,
A,Annuale,ITD3,Veneto,ART,Superficie totale - ettari,OLIVTAB_OIL,Olive da tavola e da olio,2026,5506,,,,,,,O1000,O1000,,,,,,,,,,
A,Annuale,ITD3,Veneto,ART,Superficie totale - ettari,OLIVT,Olive da tavola,2025,20,,,,,,,O1100,O1100,,,,,,,,,,
A,Annuale,ITD3,Veneto,ART,Superficie totale - ettari,OHROIE,Altre olive,2025,5486,,,,,,,O1900,O1900,,,,,,,,,,
A,Annuale,ITD3,Veneto,ART,Superficie totale - ettari,OLIVO,Olive da olio,2025,5486,,,,,,,O1910,O1910,,,,,,,,,,
A,Annuale,ITD3,Veneto,ART_ARE,Superficie totale - are,SWEEILING,Basilico,2025,4145,,,,,,,I5000_III,I5000_III,,,,,,,,,,
A,Annuale,ITD3,Veneto,ART_ARE,Superficie totale - are,PARSNGREEN,Prezzemolo in serra,2025,1233,,,,,,,I5000_I,I5000_I,,,,,,,,,,
A,Annuale,ITD3,Veneto,ART_ARE,Superficie totale - are,OTHAPOHPS,'Altre piante aromatiche, medicinali e culinarie',2025,23577,,,,,,,I5000_V,I5000_V,,,,,,,,,,
A,Annuale,ITD3,Veneto,ART_ARE,Superficie totale - are,CICRADIFRE_GREEN,Cicoria o radicchio per consumo fresco in serra,2025,4488,,,,,,,V2710_I,V2710_I,,,,,,,,,,
A,Annuale,ITD3,Veneto,ART_ARE,Superficie totale - are,PEAEENHOUS,Pisello in serra,2025,290,,,,,,,V5100_I,V5100_I,,,,,,,,,,
A,Annuale,ITD3,Veneto,ART_ARE,Superficie totale - are,CARRGREENH,Carota in serra,2025,2275,,,,,,,V4100_I,V4100_I,,,,,,,,,,
A,Annuale,ITD3,Veneto,ART_ARE,Superficie totale - are,ASPAINGRE,Asparago in serra,2025,7699,,,,,,,V2600_I,V2600_I,,,,,,,,,,
A,Annuale,ITD3,Veneto,ART_ARE,Superficie totale - are,RADIINGRE,Cicoria o radicchio in serra,2025,4488,,,,,,,V2700_I,V2700_I,,,,,,,,,,
A,Annuale,ITD3,Veneto,ART_ARE,Superficie totale - are,CELEGREENH,Sedano in serra,2025,3101,,,,,,,V2200_I,V2200_I,,,,,,,,,,
A,Annuale,ITD3,Veneto,ART_ARE,Superficie totale - are,EGGINGRE,Melanzana in serra,2025,25487,,,,,,,V3410_I,V3410_I,,,,,,,,,,
A,Annuale,ITD3,Veneto,ART_ARE,Superficie totale - are,REDRINGR,Peperone in serra,2025,20260,,,,,,,V3600S,V3600S,,,,,,,,,,
A,Annuale,ITD3,Veneto,ART_ARE,Superficie totale - are,CUCUINGRE,Cetriolo da mensa in serra,2025,22819,,,,,,,V3200S,V3200S,,,,,,,,,,
A,Annuale,ITD3,Veneto,ART_ARE,Superficie totale - are,BEANREENHOU,Fagiolino in serra,2025,5056,,,,,,,V5200_I,V5200_I,,,,,,,,,,
A,Annuale,ITD3,Veneto,ART_ARE,Superficie totale - are,LETTNGREEN,Lattuga in serra,2025,96797,,,,,,,V2300S,V2300S,,,,,,,,,,
A,Annuale,ITD3,Veneto,ART_ARE,Superficie totale - are,MELOGREENHO,Popone o melone in serra,2025,58963,,,,,,,V3510_I,V3510_I,,,,,,,,,,
A,Annuale,ITD3,Veneto,ART_ARE,Superficie totale - are,COURINGRE,Zucchina in serra,2025,61578,,,,,,,V3420_I,V3420_I,,,,,,,,,,
A,Annuale,ITD3,Veneto,ART_ARE,Superficie totale - are,BEETREENHOU,Bietola da costa in serra,2025,4977,,,,,,,V2900_II,V2900_II,,,,,,,,,,
A,Annuale,ITD3,Veneto,ART_ARE,Superficie totale - are,WATENINGR,Cocomero in serra,2025,7814,,,,,,,V3520_I,V3520_I,,,,,,,,,,
A,Annuale,ITD3,Veneto,ART_ARE,Superficie totale - are,FENNGREENH,Finocchio in serra,2025,2065,,,,,,,V4920_I,V4920_I,,,,,,,,,,
A,Annuale,ITD3,Veneto,ART_ARE,Superficie totale - are,ENDIGREENH,Indivia in serra,2025,1287,,,,,,,V2400_I,V2400_I,,,,,,,,,,
A,Annuale,ITD3,Veneto,ART_ARE,Superficie totale - are,SPINNGREEN,Spinacio in serra,2025,14597,,,,,,,V2500_I,V2500_I,,,,,,,,,,
A,Annuale,ITD3,Veneto,ART_ARE,Superficie totale - are,OTHEETABLESGR,Altri ortaggi (in serra e non) nca,2025,44063,,,,,,,V9000,V9000,,,,,,,,,,
A,Annuale,ITD3,Veneto,ART_ARE,Superficie totale - are,TOMAGRENNH,Pomodoro in serra,2025,27312,,,,,,,V3100S,V3100S,,,,,,,,,,
A,Annuale,ITD3,Veneto,ART_ARE,Superficie totale - are,TOMAGRENNH_I,Pomodoro da consumo fresco in serra,2025,27312,,,,,,,V3110_I,V3110_I,,,,,,,,,,
A,Annuale,ITD3,Veneto,ART_ARE,Superficie totale - are,STRAIEING,Fragola in serra,2025,35314,,,,,,,S0000S,S0000S,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,CERFORRLEY,Orzo a maturazione cerosa,2025,998,,,,,,,G1100_I,G1100_I,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,CEROIS,Mais ceroso,2025,49054,,,,,,,G3000,G3000,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,COMMEGRASS,Loietto,2025,1823,,,,,,,G1100_II,G1100_II,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,OTHEEHERBA,Altri erbai monofiti,2025,5410,,,,,,,G1100_III,G1100_III,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,GRAM,Graminacee,2025,1385,,,,,,,G1200_I,G1200_I,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,DRIESES,Leguminose,2025,448,,,,,,,G1200_II,G1200_II,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,OTHETURES,Altri miscugli,2025,4026,,,,,,,G1200_III,G1200_III,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,LUCERNE,Erba medica,2025,20702,,,,,,,G2100,G2100,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,MIXEPORARY,Prati avvicendati polifiti,2025,8807,,,,,,,G2900_IV,G2900_IV,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,LVRADBENDS,Trifoglio e miscele,2025,18,,,,,,,G2910,G2910,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,LEGMIX,Miscele di leguminose,2025,3320,,,,,,,G2920,G2920,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,OTMFC,Altri erbai monofiti di cereali,2025,7481,,,,,,,G9100,G9100,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,OTHGRENOCER,Altre piante raccolte verdi da seminativi,2025,470,,,,,,,G9900,G9900,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,APPLE,Mela,2025,5571,,,,,,,F1110,F1110,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,APPLE,Mela,2026,5571,,,,,,,F1110,F1110,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,PLSFRFESHC,Mele per il consumo fresco,2025,5421,,,,,,,F1111,F1111,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,PLSFRFESHC,Mele per il consumo fresco,2026,5421,,,,,,,F1111,F1111,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,PLSDSIEDFO,Mele destinate alla trasformazione,2025,150,,,,,,,F1112,F1112,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,PLSDSIEDFO,Mele destinate alla trasformazione,2026,150,,,,,,,F1112,F1112,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,QUIN,Cotogno,2025,1,,,,,,,F1190_I,F1190_I,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,PEAR,Pera,2025,1400,,,,,,,F1120,F1120,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,PEAR,Pera,2026,1400,,,,,,,F1120,F1120,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,ERORSHCO,Pere per il consumo fresco,2025,1328,,,,,,,F1121,F1121,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,ERORSHCO,Pere per il consumo fresco,2026,1328,,,,,,,F1121,F1121,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,ERETNDFOR,Pere destinate alla trasformazione,2025,72,,,,,,,F1122,F1122,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,ERETNDFOR,Pere destinate alla trasformazione,2026,72,,,,,,,F1122,F1122,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,PEACH,Pesca,2025,610,,,,,,,F1210,F1210,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,PEACH,Pesca,2026,611,,,,,,,F1210,F1210,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,ECENEDEDF,Pesche destinate a consumo,2025,552,,,,,,,F1211,F1211,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,ECENEDEDF,Pesche destinate a consumo,2026,552,,,,,,,F1211,F1211,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,ECENEDEDFTR,Pesche destinate alla trasformazione,2025,58,,,,,,,F1212,F1212,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,ECENEDEDFTR,Pesche destinate alla trasformazione,2026,59,,,,,,,F1212,F1212,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,NECTA,Nettarina (pesca noce),2025,653,,,,,,,F1220,F1220,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,NECTA,Nettarina (pesca noce),2026,653,,,,,,,F1220,F1220,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,ETRNSITENDE,Nettarine destinate a consumo,2025,653,,,,,,,F1221,F1221,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,ETRNSITENDE,Nettarine destinate a consumo,2026,653,,,,,,,F1221,F1221,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,APRIC,Albicocca,2025,213,,,,,,,F1230,F1230,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,APRIC,Albicocca,2026,208,,,,,,,F1230,F1230,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,CHERR,Ciliegia in complesso,2025,1714,,,,,,,F1240,F1240,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,ORCERE,Amarene,2025,46,,,,,,,F1241,F1241,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,ORCERE,Amarene,2026,34,,,,,,,F1241,F1241,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,SWCHERRIES,Ciliegie dolci,2025,1668,,,,,,,F1242,F1242,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,SWCHERRIES,Ciliegie dolci,2026,1644,,,,,,,F1242,F1242,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,PLUM,Susina/prugna,2025,367,,,,,,,F1250,F1250,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,PLUM,Susina/prugna,2026,357,,,,,,,F1250,F1250,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,MEDLAR,Nespola comune,2025,1,,,,,,,F1190_II,F1190_II,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,FIG,Fico,2025,25,,,,,,,F2100,F2100,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,KIWI,Kiwi,2025,2559,,,,,,,F2200,F2200,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,KIWI,Kiwi,2026,2558,,,,,,,F2200,F2200,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,LOTU,Loti o kaki,2025,135,,,,,,,F2900_I,F2900_I,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,POMETES,Melograno,2025,141,,,,,,,F2900_II,F2900_II,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,REDCURRA,Ribes rosso,2025,8,,,,,,,F3120,F3120,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,BLACKCURRA,Ribes nero,2025,5,,,,,,,F3110,F3110,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,ROUSPBERRI,Lampone,2025,59,,,,,,,F3200,F3200,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,BUBRY,Mirtillo,2025,237,,,,,,,F3300,F3300,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,CRAT,Ribes,2025,13,,,,,,,F3100,F3100,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,OTHETFRUITNOR,Altre bacche diverse da sorbo,2025,57,,,,,,,F3900_II,F3900_II,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,ALMO,Mandorla,2025,52,,,,,,,F4300,F4300,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,ALMO,Mandorla,2026,52,,,,,,,F4300,F4300,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,HAZEL,Nocciola,2025,862,,,,,,,F4200,F4200,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,HAZEL,Nocciola,2026,956,,,,,,,F4200,F4200,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,CHEST,Castagne e marroni,2025,269,,,,,,,F4400,F4400,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,WALNU,Noci,2025,1201,,,,,,,F4100,F4100,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,OTHNUTSOPI,Altra frutta a guscio diversa dal pistacchio,2025,27,,,,,,,F4910_I,F4910_I,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,PGRAPM,Foraggere permanenti - prati permanenti e pascoli,2025,84313,,,,,,,J0000,J0000,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,POORINGS,Pascoli poveri,2025,12934,,,,,,,J2200,J2200,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,OTHEZINGS,Altri pascoli,2025,25802,,,,,,,J2100,J2100,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,PERMGRASSE,Prati permanenti,2025,45577,,,,,,,J1000,J1000,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,WINEES,Uva da vino,2025,96363,,,,,,,W1100,W1100,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,WINEES,Uva da vino,2026,96363,,,,,,,W1100,W1100,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,GRAPEDOPWINE,Uve per vini dop,2025,77393,,,,,,,W1110,W1110,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,GRAPEIGPWINE,Uve per vini igp,2025,15908,,,,,,,W1120,W1120,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,OTHGRWINODI,Uve per altri vini (escluso dop e igp),2025,3062,,,,,,,W1190,W1190,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,TABLEGRAPES,Uva da tavola,2025,70,,,,,,,W1200,W1200,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,TABLEGRAPES,Uva da tavola,2026,70,,,,,,,W1200,W1200,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,OLIVTAB_OIL,Olive da tavola e da olio,2025,5115,,,,,,,O1000,O1000,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,OLIVTAB_OIL,Olive da tavola e da olio,2026,4998,,,,,,,O1000,O1000,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,OLIVT,Olive da tavola,2025,20,,,,,,,O1100,O1100,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,OHROIE,Altre olive,2025,5095,,,,,,,O1900,O1900,,,,,,,,,,
A,Annuale,ITD3,Veneto,PA_EXT,Superficie in produzione - ettari,OLIVO,Olive da olio,2025,5095,,,,,,,O1910,O1910,,,,,,,,,,
A,Annuale,ITD3,Veneto,TP_QUIN_EXT,Produzione totale - quintali,COMMEAT,Frumento tenero,2025,4890740,,,,,,,C1110,C1110,,,,,,,,,,
A,Annuale,ITD3,Veneto,TP_QUIN_EXT,Produzione totale - quintali,COMMEAT,Frumento tenero,2026,5951693,,,,,,,C1110,C1110,,,,,,,,,,
A,Annuale,ITD3,Veneto,TP_QUIN_EXT,Produzione totale - quintali,PIGWETWINT,Grano invernale e farro,2025,4890740,,,,,,,C1111,C1111,,,,,,,,,,
A,Annuale,ITD3,Veneto,TP_QUIN_EXT,Produzione totale - quintali,PIGWETWINT,Grano invernale e farro,2026,5951693,,,,,,,C1111,C1111,,,,,,,,,,
A,Annuale,ITD3,Veneto,TP_QUIN_EXT,Produzione totale - quintali,WHEATD,Frumento duro,2025,678814,,,,,,,C1120,C1120,,,,,,,,,,
A,Annuale,ITD3,Veneto,TP_QUIN_EXT,Produzione totale - quintali,WHEATD,Frumento duro,2026,808364,,,,,,,C1120,C1120,,,,,,,,,,
A,Annuale,ITD3,Veneto,TP_QUIN_EXT,Produzione totale - quintali,ITRSOYEAN,Miscele di segale e cereali invernali,2025,2202,,,,,,,C1200,C1200,,,,,,,,,,
A,Annuale,ITD3,Veneto,TP_QUIN_EXT,Produzione totale - quintali,ITRSOYEAN,Miscele di segale e cereali invernali,2026,2285,,,,,,,C1200,C1200,,,,,,,,,,
A,Annuale,ITD3,Veneto,TP_QUIN_EXT,Produzione totale - quintali,RYE,Segale,2025,2202,,,,,,,C1210,C1210,,,,,,,,,,
A,Annuale,ITD3,Veneto,TP_QUIN_EXT,Produzione totale - quintali,RYE,Segale,2026,2285,,,,,,,C1210,C1210,,,,,,,,,,
A,Annuale,ITD3,Veneto,TP_QUIN_EXT,Produzione totale - quintali,BARLEY,Orzo,2025,581767,,,,,,,C1300,C1300,,,,,,,,,,
A,Annuale,ITD3,Veneto,TP_QUIN_EXT,Produzione totale - quintali,BARLEY,Orzo,2026,693385,,,,,,,C1300,C1300,,,,,,,,,,
A,Annuale,ITD3,Veneto,TP_QUIN_EXT,Produzione totale - quintali,WNEALY,Orzo invernale,2025,581767,,,,,,,C1310,C1310,,,,,,,,,,
A,Annuale,ITD3,Veneto,TP_QUIN_EXT,Produzione totale - quintali,WNEALY,Orzo invernale,2026,693385,,,,,,,C1310,C1310,,,,,,,,,,
A,Annuale,ITD3,Veneto,TP_QUIN_EXT,Produzione totale - quintali,MXSOASANDS,Miscele di avena e cereali primaverili (grano misto diverso dal maslin),2025,12648,,,,,,,C1400,C1400,,,,,,,,,,
A,Annuale,ITD3,Veneto,TP_QUIN_EXT,Produzione totale - quintali,MXSOASANDS,Miscele di avena e cereali primaverili (grano misto diverso dal maslin),2026,13278,,,,,,,C1400,C1400,,,,,,,,,,
A,Annuale,ITD3,Veneto,TP_QUIN_EXT,Produzione totale - quintali,OATS,Avena,2025,12648,,,,,,,C1410,C1410,,,,,,,,,,
A,Annuale,ITD3,Veneto,TP_QUIN_EXT,Produzione totale - quintali,OATS,Avena,2026,13278,,,,,,,C1410,C1410,,,,,,,,,,
A,Annuale,ITD3,Veneto,TP_QUIN_EXT,Produzione totale - quintali,MAIZE,Mais,2025,15187386,,,,,,,C1500,C1500,,,,,,,,,,
A,Annuale,ITD3,Veneto,TP_QUIN_EXT,Produzione totale - quintali,MAIZE,Mais,2026,13740896,,,,,,,C1500,C1500,,,,,,,,,,
A,Annuale,ITD3,Veneto,TP_QUIN_EXT,Produzione totale - quintali,RICE,Riso,2025,218286,,,,,,,C2000,C2000,,,,,,,,,,
A,Annuale,ITD3,Veneto,TP_QUIN_EXT,Produzione totale - quintali,SORGH,Sorgo,2025,236072,,,,,,,C1700,C1700,,,,,,,,,,
A,Annuale,ITD3,Veneto,TP_QUIN_EXT,Produzione totale - quintali,SORGH,Sorgo,2026,255889,,,,,,,C1700,C1700,,,,,,,,,,
A,Annuale,ITD3,Veneto,TP_QUIN_EXT,Produzione totale - quintali,TITICALE,Triticale,2025,96245,,,,,,,C1600,C1600,,,,,,,,,,
A,Annuale,ITD3,Veneto,TP_QUIN_EXT,Produzione totale - quintali,TITICALE,Triticale,2026,92852,,,,,,,C1600,C1600,,,,,,,,,,
A,Annuale,ITD3,Veneto,TP_QUIN_EXT,Produzione totale - quintali,PSEUDOCEREA,Pseudocereali,2025,167,,,,,,,,,,,,,,,,,,
A,Annuale,ITD3,Veneto,TP_QUIN_EXT,Produzione totale - quintali,BUCKWHEAT,Grano saraceno,2025,167,,,,,,,,,,,,,,,,,,
